congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
110,Senate,2,82,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-03-14,"{'yes': 0, 'no': 48, 'present': 0, 'not_voting': 1, 'majority_position': 'No'}",DeMint Amdt. No. 4339; To provide for a deficit-neutral reserve fund for providing an above the line Federal income tax deduction for individuals purchasing health insurance outside the workplace.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 45, 'no': 1, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00082.xml,,,00:45:00,"{'yes': 45, 'no': 51, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00082,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/82.json
110,Senate,2,83,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-03-14,"{'yes': 47, 'no': 1, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Biden Amdt. No. 4245; To restore full funding for the international affairs budget, in support of the reconstruction of Iraq and Afghanistan, nuclear nonproliferation, foreign assistance, fighting global AIDS, promoting sustainable development, and other ",,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 24, 'no': 22, 'present': 0, 'not_voting': 3, 'majority_position': 'None'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00083.xml,,,01:02:00,"{'yes': 73, 'no': 23, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00083,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/83.json
110,Senate,2,84,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-03-14,"{'yes': 45, 'no': 3, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Vitter Amdt. No. 4299; Expressing the sense of the Senate regarding the need for comprehensive legislation to legalize the importation of prescription drugs from highly industrialized countries with safe pharmaceutical infrastructures.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 26, 'no': 20, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00084.xml,,,01:17:00,"{'yes': 73, 'no': 23, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00084,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/84.json
110,Senate,2,85,"{'bill_id': 'sconres70-110', 'number': 'S.CON.RES.70', 'sponsor_id': 'C000705', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sconres70.json', 'title': 'An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', 'latest_action': 'Message on Senate action sent to the House.'}",2008-03-14,"{'yes': 47, 'no': 1, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",S. Con. Res. 70 as Amended; An original concurrent resolution setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Concurrent Resolution,,"{'yes': 2, 'no': 43, 'present': 1, 'not_voting': 3, 'majority_position': 'No'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00085.xml,,,01:40:00,"{'yes': 51, 'no': 44, 'present': 1, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00085,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/85.json
110,Senate,2,86,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-01,"{'yes': 45, 'no': 0, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Upon Reconsideration Motion to Invoke Cloture on the Motion to Proceed to H.R. 3221; Foreclosure Prevention Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion,,"{'yes': 47, 'no': 1, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00086.xml,,,14:29:00,"{'yes': 94, 'no': 1, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00086,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/86.json
110,Senate,2,87,"{'bill_id': 'sres501-110', 'number': 'S.RES.501', 'sponsor_id': 'K000105', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/sres501.json', 'title': 'A resolution honoring the sacrifice of the members of the United States Armed Forces who have been killed in Iraq and Afghanistan.', 'latest_action': 'Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Yea-Nay. 95 - 0. Record Vote Number: 87.'}",2008-04-03,"{'yes': 46, 'no': 0, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",S. Res. 501; A resolution honoring the sacrifice of the members of the United States Armed Forces who have been killed in Iraq and Afghanistan.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Resolution,,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00087.xml,,,14:48:00,"{'yes': 95, 'no': 0, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00087,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/87.json
110,Senate,2,88,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-03,"{'yes': 10, 'no': 35, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}","Motion to Table Durbin Amdt. No. 4388; To address the treatment of primary mortgages in bankruptcy, and for other purposes.",,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00088.xml,,,15:37:00,"{'yes': 58, 'no': 36, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00088,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/88.json
110,Senate,2,89,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-03,"{'yes': 36, 'no': 1, 'present': 0, 'not_voting': 12, 'majority_position': 'Yes'}",Motion to Waive CBA Murray Amdt. No. 4397; To increase funding for housing counseling resources.,,,"{'yes': 1, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 7, 'no': 38, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00089.xml,,,19:34:00,"{'yes': 44, 'no': 40, 'present': 0, 'not_voting': 16}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00089,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/89.json
110,Senate,2,90,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-03,"{'yes': 1, 'no': 37, 'present': 0, 'not_voting': 11, 'majority_position': 'No'}",Motion to Waive CBA Kyl Amdt. No. 4407; To amend the Internal Revenue Code of 1986 to adjust for inflation the dollar limitation for the principal residence gain exclusion.,,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 40, 'no': 5, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00090.xml,,,20:00:00,"{'yes': 41, 'no': 44, 'present': 0, 'not_voting': 15}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00090,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/90.json
110,Senate,2,91,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-04,"{'yes': 38, 'no': 0, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}",Voinovich Amdt. No. 4406 As Modified; To protect families most vulnerable to foreclosure due to a sudden loss of income by extending the depreciation incentive to loss companies that have accumulated alternative minimum tax and research and development ta,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On the Amendment ,,"{'yes': 37, 'no': 2, 'present': 0, 'not_voting': 10, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00091.xml,,,09:08:00,"{'yes': 76, 'no': 2, 'present': 0, 'not_voting': 22}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00091,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/91.json
110,Senate,2,92,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-04,"{'yes': 38, 'no': 0, 'present': 0, 'not_voting': 11, 'majority_position': 'Yes'}","Motion to Waive S. Con. Res. 21, sec. 204. Re: Landrieu Amdt. No. 4389, As Further Modified; To amend the Internal Revenue Code of 1986 to allow use of amended income tax returns to take into account receipt of certain hurricane-related casualty loss gran",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 1}",On the Motion ,,"{'yes': 35, 'no': 5, 'present': 0, 'not_voting': 9, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00092.xml,,,09:34:00,"{'yes': 74, 'no': 5, 'present': 0, 'not_voting': 21}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00092,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/92.json
110,Senate,2,93,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-08,"{'yes': 49, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Motion to Invoke Cloture on the Dodd Amdt. No. 4387; In the nature of a substitute.,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Cloture Motion ,,"{'yes': 41, 'no': 6, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00093.xml,,,14:17:00,"{'yes': 92, 'no': 6, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00093,3/5,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/93.json
110,Senate,2,94,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-10,"{'yes': 1, 'no': 44, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}","Alexander Amdt. No. 4429; To provide a longer extension of the renewable energy production tax credit and to encourage all emerging renewable sources of electricity, and for other purposes.",,,"{'yes': 0, 'no': 2, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 14, 'no': 33, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00094.xml,,,10:59:00,"{'yes': 15, 'no': 79, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00094,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/94.json
110,Senate,2,95,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-10,"{'yes': 44, 'no': 3, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Ensign Amdt. No. 4419; To amend the Internal Revenue Code of 1986 to provide for the limited continuation of clean energy production incentives and incentives to improve energy efficiency in order to prevent a downturn in these sectors that would result f,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 42, 'no': 5, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00095.xml,,,11:24:00,"{'yes': 88, 'no': 8, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00095,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/95.json
110,Senate,2,96,"{'bill_id': 'hr3221-110', 'number': 'H.R.3221', 'sponsor_id': 'P000197', 'api_uri': 'https://api.propublica.org/congress/v1/110/bills/hr3221.json', 'title': 'A bill to provide needed housing reform and for other purposes.', 'latest_action': 'Became Public Law No: 110-289.'}",2008-04-10,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",H.R. 3221 As Amended; Foreclosure Prevention Act of 2008,,,"{'yes': 2, 'no': 0, 'present': 0, 'not_voting': 0}",On Passage of the Bill,,"{'yes': 35, 'no': 12, 'present': 0, 'not_voting': 2, 'majority_position': 'Yes'}",Passed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1102/vote_110_2_00096.xml,,,11:41:00,"{'yes': 84, 'no': 12, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=110&session=2&vote=00096,1/2,https://api.propublica.org/congress/v1/110/senate/sessions/2/votes/96.json
